x_station,y_station,priceB
国展北,莲花北,25
国展北,上梅林,23
国展北,民乐,26
国展北,白石龙,24
国展北,深圳北站,18
国展北,红山,19
国展北,上塘,19
国展北,龙胜,19
国展北,龙华,19
国展北,清湖,19
国展北,清湖北,20
国展北,竹村,20
国展北,茜坑,20
国展北,长湖,20
国展北,观澜,20
国展北,松元厦,20
国展北,观澜湖,21
国展北,牛湖,21
国展北,荔湾,17
国展北,铁路公园,17
国展北,妈湾,17
国展北,前湾公园,17
国展北,前湾,17
国展北,桂湾,16
国展北,临海,17
国展北,宝华,17
国展北,翻身,16
国展北,灵芝,10
国展北,洪浪北,16
国展北,兴东,17
国展北,留仙洞,17
国展北,西丽,17
国展北,大学城,17
国展北,塘朗,18
国展北,长岭陂,18
国展北,民治,19
国展北,五和,19
国展北,坂田,19
国展北,杨美,19
国展北,上水径,20
国展北,下水径,20
国展北,长龙,20
国展北,百鸽笼,26
国展北,布心,26
国展北,太安,26
国展北,怡景,26
国展北,体育中心,25
国展北,八卦岭,25
国展北,银湖,24
国展北,翰岭,24
国展北,梅林关,19
国展北,上芬,19
国展北,元芬,19
国展北,阳台山东,20
国展北,官田,19
国展北,上屋,19
国展北,长圳,18
国展北,凤凰城,18
国展北,光明大街,18
国展北,光明,18
国展北,科学公园,18
国展北,楼村,17
国展北,红花山,17
国展北,公明广场,17
国展北,合水口,17
国展北,薯田埔,17
国展北,松岗公园,16
国展北,溪头,15
国展北,松岗,15
国展北,圳美,18
国展北,中大,18
国展北,深理工,18
国展北,西丽湖,18
国展北,茶光,17
国展北,珠光,18
国展北,龙井,18
国展北,桃源村,23
国展北,深云,23
国展北,农林,22
国展北,上沙,22
国展北,沙尾,23
国展北,皇岗村,23
国展北,皇岗口岸,23
国展北,赤尾,23
国展北,华强南,25
国展北,黄木岗,25
国展北,红岭北,24
国展北,笋岗,26
国展北,洪湖,26
国展北,梦海,17
国展北,怡海,17
国展北,荔林,17
国展北,南油西,17
国展北,南油,17
国展北,南山书城,17
国展北,深大南,19
国展北,粤海门,22
国展北,高新南,22
国展北,红树湾南,22
国展北,深湾,22
国展北,深圳湾公园,22
国展北,下沙,22
国展北,香梅,23
国展北,梅景,23
国展北,下梅林,23
国展北,梅村,23
国展北,孖岭,23
国展北,泥岗,24
国展北,园岭,24
国展北,红岭南,26
国展北,鹿丹村,26
国展北,人民南,26
国展北,向西村,26
国展北,文锦,26
国展北,冬瓜岭,25
国展北,雅宝,26
国展北,南坑,26
国展北,光雅园,25
国展北,坂田北,24
国展北,贝尔路,25
国展北,华为,25
国展北,岗头,25
国展北,雪象,25
国展北,甘坑,25
国展北,凉帽山,25
国展北,上李朗,26
国展北,木古,26
国展北,华南城,26
国展北,禾花,26
国展北,平湖,26
国展北,双拥街,26
国展北,南山,19
国展北,宝安,16
国展北,碧海湾,13
国展北,机场,8
国展北,机场北,7
国展北,福永,7
国展北,桥头,9
国展北,塘尾,11
国展北,马安山,12
国展北,沙井,13
国展北,后亭,15
国展北,碧头,16
国展北,左炮台东,20
国展北,太子湾,20
国展北,花果山,19
国展北,四海,19
国展北,南光,19
国展北,南头古城,19
国展北,中山公园,19
国展北,同乐南,16
国展北,新安公园,10
国展北,上川,10
国展北,流塘,10
国展北,宝安客运站,10
国展北,宝田一路,10
国展北,平峦山,9
国展北,西乡桃源,9
国展北,钟屋南,9
国展北,黄田,9
国展北,兴围,8
国展北,福围,8
国展北,怀德,7
国展北,桥头西,6
国展北,福海西,6
国展北,国展,6
国展北,国展北,6
国展北,海上田园南,6
国展北,海上田园东,6
国展北,罗湖北,26
国展北,石芽岭,26
国展北,六约北,27
国展北,四联,27
国展北,坳背,28
国展北,嶂背,28
国展北,南约,29
国展北,宝龙,29
国展北,锦龙,30
国展北,坪山围,30
国展北,坪山广场,30
国展北,坪山中心,30
国展北,坑梓,31
国展北,沙田,31
国展北,大运中心,28
国展北,龙城公园,28
国展北,黄阁坑,29
国展北,愉园,29
国展北,回龙埔,29
国展北,尚景,29
国展北,盛平,29
国展北,龙园,29
国展北,新塘围,30
国展北,龙东,30
国展北,宝龙同乐,30
国展北,坪山,30
国展北,新和,30
国展北,六和,30
国展北,坪环,30
国展北,东纵纪念馆,30
国展北,沙壆,30
国展北,燕子湖,30
国展北,石井,30
国展北,技术大学,31
国展北,田心,31
国展北,国展南,6
国展北,会展城,6
海上田园南,罗湖,24
海上田园南,国贸,24
海上田园南,老街,24
海上田园南,大剧院,24
海上田园南,科学馆,23
海上田园南,华强路,23
海上田园南,岗厦,23
海上田园南,会展中心,23
海上田园南,购物公园,23
海上田园南,香蜜湖,23
海上田园南,车公庙,23
海上田园南,竹子林,23
海上田园南,侨城东,18
海上田园南,华侨城,18
海上田园南,世界之窗,18
海上田园南,白石洲,18
海上田园南,高新园,17
海上田园南,深大,17
海上田园南,桃园,17
海上田园南,大新,17
海上田园南,鲤鱼门,17
海上田园南,前海湾,17
海上田园南,新安,17
海上田园南,宝安中心,17
海上田园南,宝体,16
海上田园南,坪洲,10
海上田园南,西乡,10
海上田园南,固戍,9
海上田园南,后瑞,9
海上田园南,机场东,8
海上田园南,赤湾,18
海上田园南,蛇口港,20
海上田园南,海上世界,20
海上田园南,水湾,20
海上田园南,东角头,20
海上田园南,湾厦,20
海上田园南,海月,20
海上田园南,登良,19
海上田园南,后海,19
海上田园南,科苑,20
海上田园南,红树湾,20
海上田园南,侨城北,18
海上田园南,深康,18
海上田园南,安托山,23
海上田园南,侨香,18
海上田园南,香蜜,23
海上田园南,香梅北,23
海上田园南,景田,23
海上田园南,莲花西,25
海上田园南,福田,25
海上田园南,市民中心,25
海上田园南,岗厦北,25
海上田园南,华强北,25
海上田园南,燕南,25
海上田园南,湖贝,26
海上田园南,黄贝岭,26
海上田园南,新秀,26
海上田园南,莲塘口岸,26
海上田园南,仙湖路,27
海上田园南,莲塘,27
海上田园南,梧桐山南,27
海上田园南,沙头角,27
海上田园南,海山,28
海上田园南,盐田港西,28
海上田园南,深外高中,28
海上田园南,盐田路,28
海上田园南,鸿安围,28
海上田园南,盐田墟,28
海上田园南,大梅沙,29
海上田园南,小梅沙,29
海上田园南,福保,25
海上田园南,益田,25
海上田园南,石厦,25
海上田园南,少年宫,25
海上田园南,莲花村,25
海上田园南,华新,25
海上田园南,通新岭,26
海上田园南,红岭,26
海上田园南,晒布,26
海上田园南,翠竹,26
海上田园南,田贝,26
海上田园南,水贝,26
海上田园南,草埔,27
海上田园南,布吉,26
海上田园南,木棉湾,26
海上田园南,大芬,27
海上田园南,丹竹头,27
海上田园南,六约,27
海上田园南,塘坑,27
海上田园南,横岗,28
海上田园南,永湖,28
海上田园南,荷坳,28
海上田园南,大运,28
海上田园南,爱联,28
海上田园南,吉祥,29
海上田园南,龙城广场,29
海上田园南,南联,29
海上田园南,双龙,29
海上田园南,福田口岸,23
海上田园南,福民,23
海上田园南,莲花北,25
海上田园南,上梅林,23
海上田园南,民乐,24
海上田园南,白石龙,18
海上田园南,深圳北站,12
海上田园南,红山,13
海上田园南,上塘,13
海上田园南,龙胜,13
海上田园南,龙华,13
海上田园南,清湖,13
海上田园南,清湖北,14
海上田园南,竹村,14
海上田园南,茜坑,14
海上田园南,长湖,14
海上田园南,观澜,14
海上田园南,松元厦,14
海上田园南,观澜湖,15
海上田园南,牛湖,15
海上田园南,荔湾,17
海上田园南,铁路公园,17
海上田园南,妈湾,17
海上田园南,前湾公园,17
海上田园南,前湾,17
海上田园南,桂湾,17
海上田园南,临海,17
海上田园南,宝华,17
海上田园南,翻身,17
海上田园南,灵芝,11
海上田园南,洪浪北,11
海上田园南,兴东,11
海上田园南,留仙洞,11
海上田园南,西丽,11
海上田园南,大学城,11
海上田园南,塘朗,12
海上田园南,长岭陂,12
海上田园南,民治,13
海上田园南,五和,13
海上田园南,坂田,13
海上田园南,杨美,13
海上田园南,上水径,19
海上田园南,下水径,25
海上田园南,长龙,26
海上田园南,百鸽笼,26
海上田园南,布心,27
海上田园南,太安,26
海上田园南,怡景,26
海上田园南,体育中心,26
海上田园南,八卦岭,26
海上田园南,银湖,24
海上田园南,翰岭,19
海上田园南,梅林关,13
海上田园南,上芬,13
海上田园南,元芬,13
海上田园南,阳台山东,17
海上田园南,官田,17
海上田园南,上屋,17
海上田园南,长圳,16
海上田园南,凤凰城,16
海上田园南,光明大街,16
海上田园南,光明,15
海上田园南,科学公园,15
海上田园南,楼村,15
海上田园南,红花山,15
海上田园南,公明广场,15
海上田园南,合水口,15
海上田园南,薯田埔,14
海上田园南,松岗公园,14
海上田园南,溪头,14
海上田园南,松岗,14
海上田园南,圳美,16
海上田园南,中大,16
海上田园南,深理工,16
海上田园南,西丽湖,12
海上田园南,茶光,11
海上田园南,珠光,12
海上田园南,龙井,12
海上田园南,桃源村,18
海上田园南,深云,23
海上田园南,农林,23
海上田园南,上沙,23
海上田园南,沙尾,23
海上田园南,皇岗村,23
海上田园南,皇岗口岸,23
海上田园南,赤尾,23
海上田园南,华强南,25
海上田园南,黄木岗,25
海上田园南,红岭北,26
海上田园南,笋岗,26
海上田园南,洪湖,26
海上田园南,梦海,17
海上田园南,怡海,17
海上田园南,荔林,17
海上田园南,南油西,17
海上田园南,南油,19
海上田园南,南山书城,19
海上田园南,深大南,20
海上田园南,粤海门,22
海上田园南,高新南,22
海上田园南,红树湾南,22
海上田园南,深湾,22
海上田园南,深圳湾公园,22
海上田园南,下沙,22
海上田园南,香梅,23
海上田园南,梅景,23
海上田园南,下梅林,23
海上田园南,梅村,23
海上田园南,孖岭,23
海上田园南,泥岗,24
海上田园南,园岭,24
海上田园南,红岭南,26
海上田园南,鹿丹村,26
海上田园南,人民南,26
海上田园南,向西村,26
海上田园南,文锦,26
海上田园南,冬瓜岭,25
海上田园南,雅宝,26
海上田园南,南坑,25
海上田园南,光雅园,19
海上田园南,坂田北,19
海上田园南,贝尔路,25
海上田园南,华为,27
海上田园南,岗头,27
海上田园南,雪象,27
海上田园南,甘坑,27
海上田园南,凉帽山,27
海上田园南,上李朗,28
海上田园南,木古,28
海上田园南,华南城,28
海上田园南,禾花,28
海上田园南,平湖,28
海上田园南,双拥街,28
海上田园南,南山,19
海上田园南,宝安,16
海上田园南,碧海湾,14
海上田园南,机场,8
海上田园南,机场北,8
海上田园南,福永,7
海上田园南,桥头,8
海上田园南,塘尾,8
海上田园南,马安山,11
海上田园南,沙井,11
海上田园南,后亭,13
海上田园南,碧头,16
海上田园南,左炮台东,20
海上田园南,太子湾,20
海上田园南,花果山,20
海上田园南,四海,19
海上田园南,南光,19
海上田园南,南头古城,19
海上田园南,中山公园,17
海上田园南,同乐南,11
海上田园南,新安公园,11
海上田园南,上川,10
海上田园南,流塘,10
海上田园南,宝安客运站,10
海上田园南,宝田一路,10
海上田园南,平峦山,10
海上田园南,西乡桃源,10
海上田园南,钟屋南,9
海上田园南,黄田,9
海上田园南,兴围,9
海上田园南,福围,8
海上田园南,怀德,8
海上田园南,桥头西,7
海上田园南,福海西,7
海上田园南,国展,6
海上田园南,国展北,6
海上田园南,海上田园南,6
海上田园南,海上田园东,6
海上田园南,罗湖北,26
海上田园南,石芽岭,27
海上田园南,六约北,27
海上田园南,四联,28
海上田园南,坳背,28
海上田园南,嶂背,29
海上田园南,南约,29
海上田园南,宝龙,29
海上田园南,锦龙,30
海上田园南,坪山围,30
海上田园南,坪山广场,30
海上田园南,坪山中心,30
海上田园南,坑梓,31
海上田园南,沙田,31
海上田园南,大运中心,28
海上田园南,龙城公园,29
海上田园南,黄阁坑,29
海上田园南,愉园,29
海上田园南,回龙埔,29
海上田园南,尚景,29
海上田园南,盛平,29
海上田园南,龙园,29
海上田园南,新塘围,30
海上田园南,龙东,30
海上田园南,宝龙同乐,30
海上田园南,坪山,30
海上田园南,新和,30
海上田园南,六和,30
海上田园南,坪环,30
海上田园南,东纵纪念馆,30
海上田园南,沙壆,30
海上田园南,燕子湖,30
海上田园南,石井,31
海上田园南,技术大学,31
海上田园南,田心,31
海上田园南,国展南,6
海上田园南,会展城,6
海上田园东,罗湖,24
海上田园东,国贸,24
海上田园东,老街,24
海上田园东,大剧院,24
海上田园东,科学馆,24
海上田园东,华强路,24
海上田园东,岗厦,23
海上田园东,会展中心,23
海上田园东,购物公园,23
海上田园东,香蜜湖,23
海上田园东,车公庙,23
海上田园东,竹子林,23
海上田园东,侨城东,18
海上田园东,华侨城,18
海上田园东,世界之窗,18
海上田园东,白石洲,18
海上田园东,高新园,18
海上田园东,深大,18
海上田园东,桃园,17
海上田园东,大新,17
海上田园东,鲤鱼门,17
海上田园东,前海湾,17
海上田园东,新安,17
海上田园东,宝安中心,17
海上田园东,宝体,16
海上田园东,坪洲,10
海上田园东,西乡,10
海上田园东,固戍,10
海上田园东,后瑞,9
海上田园东,机场东,9
海上田园东,赤湾,18
海上田园东,蛇口港,20
海上田园东,海上世界,20
海上田园东,水湾,20
海上田园东,东角头,20
海上田园东,湾厦,20
海上田园东,海月,20
海上田园东,登良,20
海上田园东,后海,20
海上田园东,科苑,20
海上田园东,红树湾,20
海上田园东,侨城北,18
海上田园东,深康,18
海上田园东,安托山,23
海上田园东,侨香,19
海上田园东,香蜜,23
海上田园东,香梅北,23
海上田园东,景田,23
海上田园东,莲花西,25
海上田园东,福田,25
海上田园东,市民中心,25
海上田园东,岗厦北,25
海上田园东,华强北,26
海上田园东,燕南,26
海上田园东,湖贝,26
海上田园东,黄贝岭,26
海上田园东,新秀,26
海上田园东,莲塘口岸,26
海上田园东,仙湖路,27
海上田园东,莲塘,27
海上田园东,梧桐山南,27
海上田园东,沙头角,28
海上田园东,海山,28
海上田园东,盐田港西,28
海上田园东,深外高中,28
海上田园东,盐田路,28
海上田园东,鸿安围,29
海上田园东,盐田墟,29
海上田园东,大梅沙,29
海上田园东,小梅沙,29
海上田园东,福保,26
海上田园东,益田,25
海上田园东,石厦,25
海上田园东,少年宫,25
海上田园东,莲花村,25
海上田园东,华新,26
海上田园东,通新岭,26
海上田园东,红岭,26
海上田园东,晒布,26
海上田园东,翠竹,26
海上田园东,田贝,26
海上田园东,水贝,27
海上田园东,草埔,27
海上田园东,布吉,26
海上田园东,木棉湾,27
海上田园东,大芬,27
海上田园东,丹竹头,27
海上田园东,六约,27
海上田园东,塘坑,28
海上田园东,横岗,28
海上田园东,永湖,28
海上田园东,荷坳,28
海上田园东,大运,28
海上田园东,爱联,29
海上田园东,吉祥,29
海上田园东,龙城广场,29
海上田园东,南联,29
海上田园东,双龙,29
海上田园东,福田口岸,23
海上田园东,福民,23
海上田园东,莲花北,25
海上田园东,上梅林,24
海上田园东,民乐,25
海上田园东,白石龙,19
海上田园东,深圳北站,13
海上田园东,红山,13
海上田园东,上塘,13
海上田园东,龙胜,13
海上田园东,龙华,13
海上田园东,清湖,14
海上田园东,清湖北,14
海上田园东,竹村,14
海上田园东,茜坑,14
海上田园东,长湖,14
海上田园东,观澜,14
海上田园东,松元厦,15
海上田园东,观澜湖,15
海上田园东,牛湖,15
海上田园东,荔湾,17
海上田园东,铁路公园,17
海上田园东,妈湾,17
海上田园东,前湾公园,17
海上田园东,前湾,17
海上田园东,桂湾,17
海上田园东,临海,17
海上田园东,宝华,17
海上田园东,翻身,17
海上田园东,灵芝,11
海上田园东,洪浪北,11
海上田园东,兴东,11
海上田园东,留仙洞,11
海上田园东,西丽,11
海上田园东,大学城,12
海上田园东,塘朗,12
海上田园东,长岭陂,12
海上田园东,民治,13
海上田园东,五和,13
海上田园东,坂田,13
海上田园东,杨美,13
海上田园东,上水径,19
海上田园东,下水径,25
海上田园东,长龙,27
海上田园东,百鸽笼,27
海上田园东,布心,27
海上田园东,太安,27
海上田园东,怡景,26
海上田园东,体育中心,26
海上田园东,八卦岭,26
海上田园东,银湖,24
海上田园东,翰岭,19
海上田园东,梅林关,13
海上田园东,上芬,13
海上田园东,元芬,13
海上田园东,阳台山东,18
海上田园东,官田,17
海上田园东,上屋,17
海上田园东,长圳,16
海上田园东,凤凰城,16
海上田园东,光明大街,16
海上田园东,光明,16
海上田园东,科学公园,15
海上田园东,楼村,15
海上田园东,红花山,15
海上田园东,公明广场,15
海上田园东,合水口,15
海上田园东,薯田埔,15
海上田园东,松岗公园,14
海上田园东,溪头,14
海上田园东,松岗,14
海上田园东,圳美,16
海上田园东,中大,16
海上田园东,深理工,16
海上田园东,西丽湖,12
海上田园东,茶光,12
海上田园东,珠光,12
海上田园东,龙井,12
海上田园东,桃源村,18
海上田园东,深云,23
海上田园东,农林,23
海上田园东,上沙,23
海上田园东,沙尾,23
海上田园东,皇岗村,23
海上田园东,皇岗口岸,23
海上田园东,赤尾,24
海上田园东,华强南,26
海上田园东,黄木岗,26
海上田园东,红岭北,26
海上田园东,笋岗,26
海上田园东,洪湖,26
海上田园东,梦海,17
海上田园东,怡海,17
海上田园东,荔林,17
海上田园东,南油西,17
海上田园东,南油,20
海上田园东,南山书城,20
海上田园东,深大南,20
海上田园东,粤海门,22
海上田园东,高新南,22
海上田园东,红树湾南,22
海上田园东,深湾,22
海上田园东,深圳湾公园,22
海上田园东,下沙,23
海上田园东,香梅,23
海上田园东,梅景,23
海上田园东,下梅林,23
海上田园东,梅村,24
海上田园东,孖岭,24
海上田园东,泥岗,24
海上田园东,园岭,24
海上田园东,红岭南,26
海上田园东,鹿丹村,26
海上田园东,人民南,26
海上田园东,向西村,26
海上田园东,文锦,26
海上田园东,冬瓜岭,26
海上田园东,雅宝,26
海上田园东,南坑,25
海上田园东,光雅园,19
海上田园东,坂田北,19
海上田园东,贝尔路,25
海上田园东,华为,27
海上田园东,岗头,27
海上田园东,雪象,27
海上田园东,甘坑,27
海上田园东,凉帽山,28
海上田园东,上李朗,28
海上田园东,木古,28
海上田园东,华南城,28
海上田园东,禾花,28
海上田园东,平湖,28
海上田园东,双拥街,28
海上田园东,南山,19
海上田园东,宝安,16
海上田园东,碧海湾,14
海上田园东,机场,9
海上田园东,机场北,8
海上田园东,福永,8
海上田园东,桥头,8
海上田园东,塘尾,9
海上田园东,马安山,11
海上田园东,沙井,11
海上田园东,后亭,14
海上田园东,碧头,16
海上田园东,左炮台东,20
海上田园东,太子湾,20
海上田园东,花果山,20
海上田园东,四海,20
海上田园东,南光,19
海上田园东,南头古城,20
海上田园东,中山公园,17
海上田园东,同乐南,11
海上田园东,新安公园,11
海上田园东,上川,11
海上田园东,流塘,10
海上田园东,宝安客运站,10
海上田园东,宝田一路,10
海上田园东,平峦山,10
海上田园东,西乡桃源,10
海上田园东,钟屋南,10
海上田园东,黄田,9
海上田园东,兴围,9
海上田园东,福围,9
海上田园东,怀德,8
海上田园东,桥头西,7
海上田园东,福海西,7
海上田园东,国展,7
海上田园东,国展北,6
海上田园东,海上田园南,6
海上田园东,海上田园东,6
海上田园东,罗湖北,26
海上田园东,石芽岭,27
海上田园东,六约北,27
海上田园东,四联,28
海上田园东,坳背,28
海上田园东,嶂背,29
海上田园东,南约,29
海上田园东,宝龙,29
海上田园东,锦龙,30
海上田园东,坪山围,30
海上田园东,坪山广场,30
海上田园东,坪山中心,30
海上田园东,坑梓,31
海上田园东,沙田,31
海上田园东,大运中心,29
海上田园东,龙城公园,29
海上田园东,黄阁坑,29
海上田园东,愉园,29
海上田园东,回龙埔,29
海上田园东,尚景,29
海上田园东,盛平,30
海上田园东,龙园,30
海上田园东,新塘围,30
海上田园东,龙东,30
海上田园东,宝龙同乐,31
海上田园东,坪山,30
海上田园东,新和,30
海上田园东,六和,30
海上田园东,坪环,30
海上田园东,东纵纪念馆,30
海上田园东,沙壆,31
海上田园东,燕子湖,31
海上田园东,石井,31
海上田园东,技术大学,31
海上田园东,田心,31
海上田园东,国展南,7
海上田园东,会展城,7
罗湖北,罗湖,8
罗湖北,国贸,8
罗湖北,老街,8
罗湖北,大剧院,8
罗湖北,科学馆,7
罗湖北,华强路,8
罗湖北,岗厦,7
罗湖北,会展中心,8
罗湖北,购物公园,8
罗湖北,香蜜湖,11
罗湖北,车公庙,10
罗湖北,竹子林,11
罗湖北,侨城东,11
罗湖北,华侨城,11
罗湖北,世界之窗,11
罗湖北,白石洲,11
罗湖北,高新园,12
罗湖北,深大,12
罗湖北,桃园,16
罗湖北,大新,16
罗湖北,鲤鱼门,19
罗湖北,前海湾,19
罗湖北,新安,17
罗湖北,宝安中心,17
罗湖北,宝体,17
罗湖北,坪洲,17
罗湖北,西乡,17
罗湖北,固戍,18
罗湖北,后瑞,18
罗湖北,机场东,19
罗湖北,赤湾,17
罗湖北,蛇口港,17
罗湖北,海上世界,17
罗湖北,水湾,17
罗湖北,东角头,17
罗湖北,湾厦,16
罗湖北,海月,16
罗湖北,登良,16
罗湖北,后海,16
罗湖北,科苑,16
罗湖北,红树湾,12
罗湖北,侨城北,9
罗湖北,深康,9
罗湖北,安托山,9
罗湖北,侨香,9
罗湖北,香蜜,9
罗湖北,香梅北,9
罗湖北,景田,8
罗湖北,莲花西,8
罗湖北,福田,8
罗湖北,市民中心,7
罗湖北,岗厦北,7
罗湖北,华强北,7
罗湖北,燕南,7
罗湖北,湖贝,8
罗湖北,黄贝岭,8
罗湖北,新秀,8
罗湖北,莲塘口岸,9
罗湖北,仙湖路,9
罗湖北,莲塘,9
罗湖北,梧桐山南,9
罗湖北,沙头角,10
罗湖北,海山,10
罗湖北,盐田港西,10
罗湖北,深外高中,11
罗湖北,盐田路,11
罗湖北,鸿安围,11
罗湖北,盐田墟,11
罗湖北,大梅沙,12
罗湖北,小梅沙,12
罗湖北,福保,9
罗湖北,益田,8
罗湖北,石厦,8
罗湖北,少年宫,8
罗湖北,莲花村,7
罗湖北,华新,7
罗湖北,通新岭,7
罗湖北,红岭,7
罗湖北,晒布,8
罗湖北,翠竹,8
罗湖北,田贝,7
罗湖北,水贝,7
罗湖北,草埔,7
罗湖北,布吉,6
罗湖北,木棉湾,6
罗湖北,大芬,7
罗湖北,丹竹头,7
罗湖北,六约,8
罗湖北,塘坑,8
罗湖北,横岗,9
罗湖北,永湖,9
罗湖北,荷坳,9
罗湖北,大运,10
罗湖北,爱联,10
罗湖北,吉祥,10
罗湖北,龙城广场,10
罗湖北,南联,10
罗湖北,双龙,11
罗湖北,福田口岸,8
罗湖北,福民,8
罗湖北,莲花北,8
罗湖北,上梅林,8
罗湖北,民乐,9
罗湖北,白石龙,9
罗湖北,深圳北站,9
罗湖北,红山,9
罗湖北,上塘,9
罗湖北,龙胜,10
罗湖北,龙华,10
罗湖北,清湖,10
罗湖北,清湖北,10
罗湖北,竹村,11
罗湖北,茜坑,11
罗湖北,长湖,11
罗湖北,观澜,11
罗湖北,松元厦,11
罗湖北,观澜湖,11
罗湖北,牛湖,11
罗湖北,荔湾,19
罗湖北,铁路公园,19
罗湖北,妈湾,19
罗湖北,前湾公园,19
罗湖北,前湾,19
罗湖北,桂湾,19
罗湖北,临海,17
罗湖北,宝华,17
罗湖北,翻身,17
罗湖北,灵芝,17
罗湖北,洪浪北,17
罗湖北,兴东,16
罗湖北,留仙洞,10
罗湖北,西丽,10
罗湖北,大学城,10
罗湖北,塘朗,9
罗湖北,长岭陂,9
罗湖北,民治,9
罗湖北,五和,8
罗湖北,坂田,8
罗湖北,杨美,8
罗湖北,上水径,7
罗湖北,下水径,7
罗湖北,长龙,6
罗湖北,百鸽笼,7
罗湖北,布心,7
罗湖北,太安,7
罗湖北,怡景,8
罗湖北,体育中心,7
罗湖北,八卦岭,7
罗湖北,银湖,7
罗湖北,翰岭,8
罗湖北,梅林关,8
罗湖北,上芬,10
罗湖北,元芬,10
罗湖北,阳台山东,10
罗湖北,官田,11
罗湖北,上屋,11
罗湖北,长圳,12
罗湖北,凤凰城,12
罗湖北,光明大街,12
罗湖北,光明,12
罗湖北,科学公园,13
罗湖北,楼村,13
罗湖北,红花山,13
罗湖北,公明广场,13
罗湖北,合水口,19
罗湖北,薯田埔,19
罗湖北,松岗公园,25
罗湖北,溪头,30
罗湖北,松岗,30
罗湖北,圳美,13
罗湖北,中大,13
罗湖北,深理工,13
罗湖北,西丽湖,13
罗湖北,茶光,12
罗湖北,珠光,12
罗湖北,龙井,12
罗湖北,桃源村,12
罗湖北,深云,11
罗湖北,农林,11
罗湖北,上沙,11
罗湖北,沙尾,8
罗湖北,皇岗村,8
罗湖北,皇岗口岸,8
罗湖北,赤尾,7
罗湖北,华强南,7
罗湖北,黄木岗,7
罗湖北,红岭北,7
罗湖北,笋岗,7
罗湖北,洪湖,8
罗湖北,梦海,15
罗湖北,怡海,15
罗湖北,荔林,15
罗湖北,南油西,15
罗湖北,南油,15
罗湖北,南山书城,14
罗湖北,深大南,14
罗湖北,粤海门,14
罗湖北,高新南,14
罗湖北,红树湾南,13
罗湖北,深湾,14
罗湖北,深圳湾公园,11
罗湖北,下沙,11
罗湖北,香梅,11
罗湖北,梅景,9
罗湖北,下梅林,9
罗湖北,梅村,8
罗湖北,孖岭,8
罗湖北,泥岗,7
罗湖北,园岭,7
罗湖北,红岭南,7
罗湖北,鹿丹村,8
罗湖北,人民南,8
罗湖北,向西村,8
罗湖北,文锦,8
罗湖北,冬瓜岭,8
罗湖北,雅宝,9
罗湖北,南坑,9
罗湖北,光雅园,8
罗湖北,坂田北,8
罗湖北,贝尔路,8
罗湖北,华为,9
罗湖北,岗头,9
罗湖北,雪象,9
罗湖北,甘坑,9
罗湖北,凉帽山,10
罗湖北,上李朗,10
罗湖北,木古,10
罗湖北,华南城,10
罗湖北,禾花,11
罗湖北,平湖,11
罗湖北,双拥街,11
罗湖北,南山,16
罗湖北,宝安,19
罗湖北,碧海湾,21
罗湖北,机场,24
罗湖北,机场北,25
罗湖北,福永,25
罗湖北,桥头,27
罗湖北,塘尾,28
罗湖北,马安山,28
罗湖北,沙井,28
罗湖北,后亭,30
罗湖北,碧头,30
罗湖北,左炮台东,17
罗湖北,太子湾,17
罗湖北,花果山,17
罗湖北,四海,17
罗湖北,南光,16
罗湖北,南头古城,17
罗湖北,中山公园,17
罗湖北,同乐南,17
罗湖北,新安公园,17
罗湖北,上川,17
罗湖北,流塘,17
罗湖北,宝安客运站,18
罗湖北,宝田一路,18
罗湖北,平峦山,18
罗湖北,西乡桃源,18
罗湖北,钟屋南,18
罗湖北,黄田,18
罗湖北,兴围,18
罗湖北,福围,24
罗湖北,怀德,25
罗湖北,桥头西,26
罗湖北,福海西,26
罗湖北,国展,26
罗湖北,国展北,26
罗湖北,海上田园南,26
罗湖北,海上田园东,26
罗湖北,罗湖北,6
罗湖北,石芽岭,7
罗湖北,六约北,8
罗湖北,四联,9
罗湖北,坳背,9
罗湖北,嶂背,10
罗湖北,南约,11
罗湖北,宝龙,11
罗湖北,锦龙,11
罗湖北,坪山围,12
罗湖北,坪山广场,12
罗湖北,坪山中心,12
罗湖北,坑梓,12
罗湖北,沙田,13
罗湖北,大运中心,10
罗湖北,龙城公园,10
罗湖北,黄阁坑,10
罗湖北,愉园,10
罗湖北,回龙埔,11
罗湖北,尚景,11
罗湖北,盛平,11
罗湖北,龙园,11
罗湖北,新塘围,11
罗湖北,龙东,11
罗湖北,宝龙同乐,12
罗湖北,坪山,12
罗湖北,新和,12
罗湖北,六和,12
罗湖北,坪环,12
罗湖北,东纵纪念馆,12
罗湖北,沙壆,12
罗湖北,燕子湖,12
罗湖北,石井,12
罗湖北,技术大学,12
罗湖北,田心,13
罗湖北,国展南,25
罗湖北,会展城,26
石芽岭,罗湖,9
石芽岭,国贸,9
石芽岭,老街,8
石芽岭,大剧院,9
石芽岭,科学馆,9
石芽岭,华强路,9
石芽岭,岗厦,9
石芽岭,会展中心,9
石芽岭,购物公园,9
石芽岭,香蜜湖,12
石芽岭,车公庙,11
石芽岭,竹子林,12
石芽岭,侨城东,12
石芽岭,华侨城,12
石芽岭,世界之窗,12
石芽岭,白石洲,12
石芽岭,高新园,13
石芽岭,深大,13
